Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Pets,Latitude,Longitude,Date,Controlled Access,Fitness Center,Outdoor Space,Residents Lounge,Roof Deck,Storage,Swimming Pool,Air Conditioning,Balcony,Furnished,Hardwood Floor,High Ceilings,In Unit Laundry
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,673.0,2215,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2215,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2215,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2215,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,673.0,2235,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2235,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2235,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2235,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2245,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,608.0,2245,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2250,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2255,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,673.0,2255,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2255,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2255,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2265,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2270,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2275,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,673.0,2275,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2275,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2275,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2285,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2290,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2295,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2295,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2305,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2310,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2315,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2315,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2315,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2315,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2325,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2330,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2335,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,700.0,2335,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2335,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2335,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2345,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,538.0,2350,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2355,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2355,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2355,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,748.0,2365,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,662.0,2375,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2375,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2375,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,721.0,2395,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2395,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2415,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,1 Bedroom,1,1.0,764.0,2435,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2845,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2865,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2885,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2895,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2955,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,2955,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2975,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,2985,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,882.0,2995,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,3005,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,3025,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,3045,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
IVY Montréal,Quartier Ville,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",Montréal,2 Bedroom,2,1.0,1006.0,3085,1,45.5071521252651,-73.56974454680133,2024-03-19 04:59:19.228,0,0,0,1,0,1,1,1,0,0,0,0,1
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan A,0,1.0,360.0,1349,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan D,1,1.0,540.0,1659,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan A,1,1.0,520.0,1669,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan C,1,1.0,560.0,1679,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan B,1,1.0,560.0,1699,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan D,2,1.0,740.0,1949,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan B,2,1.0,710.0,1999,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
1025 Sherbrooke,Parc,"1025 Rue Sherbrooke E, Montréal, QC H2L 1L4",Montréal,1025 Sherbrooke - Plan C,2,1.0,730.0,2089,1,45.52073348355894,-73.56582798686291,2024-03-19 04:59:19.228,0,1,0,0,0,1,1,1,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,0,1.0,364.0,1650,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,0,1.0,364.0,1675,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,0,1.0,364.0,1700,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,0,1.0,364.0,1700,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie II,0,1.0,411.0,1925,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune,0,1.0,522.0,2150,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie II,1,1.0,411.0,1875,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie II,1,1.0,411.0,1875,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie III,1,1.0,400.0,1875,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie III,1,1.0,400.0,1900,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie II,1,1.0,411.0,1925,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie,1,1.0,430.0,1950,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Galaxie,1,1.0,430.0,1975,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune,1,1.0,522.0,2125,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune,1,1.0,522.0,2125,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune II,1,1.0,485.0,2175,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune III,1,1.0,470.0,2175,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune II,1,1.0,485.0,2175,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Lune III,1,1.0,470.0,2200,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2375,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2375,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2375,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre II,1,1.0,620.0,2375,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2400,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2400,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Terre,1,1.0,636.0,2400,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile II,2,1.0,592.0,2525,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,2,1.0,585.0,2525,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,2,1.0,585.0,2550,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,2,1.0,585.0,2575,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile,2,1.0,585.0,2600,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Étoile II,2,1.0,592.0,2600,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Ciel,2,1.0,682.0,2700,1,45.50049614375029,-73.57585599261532,2024-03-19 04:59:19.228,0,1,1,1,0,1,0,0,1,0,0,0,0
